5928.1875,0.95,760.0,40.0,6010.0,9510.0,7455.0
5552.5625,0.95,760.0,40.0,6010.0,9510.0,7505.0
5176.9375,0.95,760.0,40.0,6010.0,9510.0,7555.0
4801.3125,0.95,760.0,40.0,6010.0,9510.0,7605.0
4425.6875,0.95,760.0,40.0,6010.0,9510.0,7655.0
4050.0625,0.95,760.0,40.0,6010.0,9510.0,7705.0
3674.4375,0.95,760.0,40.0,6010.0,9510.0,7755.0
3298.8125,0.95,760.0,40.0,6010.0,9510.0,7805.0
2923.1875,0.95,760.0,40.0,6010.0,9510.0,7855.0
2547.5625,0.95,760.0,40.0,6010.0,9510.0,7905.0
2171.9375,0.95,760.0,40.0,6010.0,9510.0,7955.0
1796.3125,0.95,760.0,40.0,6010.0,9510.0,8005.0
1420.6875,0.95,760.0,40.0,6010.0,9510.0,8055.0
1045.0625,0.95,760.0,40.0,6010.0,9510.0,8105.0
669.4375,0.95,760.0,40.0,6010.0,9510.0,8155.0
293.8125,0.95,760.0,40.0,6010.0,9510.0,8205.0
63524.4375,0.95,760.0,40.0,6010.0,9760.0,5.0
63148.8125,0.95,760.0,40.0,6010.0,9760.0,55.0
62773.1875,0.95,760.0,40.0,6010.0,9760.0,105.0
62397.5625,0.95,760.0,40.0,6010.0,9760.0,155.0
62021.9375,0.95,760.0,40.0,6010.0,9760.0,205.0
61646.3125,0.95,760.0,40.0,6010.0,9760.0,255.0
61270.6875,0.95,760.0,40.0,6010.0,9760.0,305.0
60895.0625,0.95,760.0,40.0,6010.0,9760.0,355.0
60519.4375,0.95,760.0,40.0,6010.0,9760.0,405.0
60143.8125,0.95,760.0,40.0,6010.0,9760.0,455.0
59768.1875,0.95,760.0,40.0,6010.0,9760.0,505.0
59392.5625,0.95,760.0,40.0,6010.0,9760.0,555.0
59016.9375,0.95,760.0,40.0,6010.0,9760.0,605.0
58641.3125,0.95,760.0,40.0,6010.0,9760.0,655.0
58265.6875,0.95,760.0,40.0,6010.0,9760.0,705.0
57890.0625,0.95,760.0,40.0,6010.0,9760.0,755.0
57514.4375,0.95,760.0,40.0,6010.0,9760.0,805.0
57138.8125,0.95,760.0,40.0,6010.0,9760.0,855.0
56763.1875,0.95,760.0,40.0,6010.0,9760.0,905.0
56387.5625,0.95,760.0,40.0,6010.0,9760.0,955.0
56011.9375,0.95,760.0,40.0,6010.0,9760.0,1005.0
55636.3125,0.95,760.0,40.0,6010.0,9760.0,1055.0
55260.6875,0.95,760.0,40.0,6010.0,9760.0,1105.0
54885.0625,0.95,760.0,40.0,6010.0,9760.0,1155.0
54509.4375,0.95,760.0,40.0,6010.0,9760.0,1205.0
54133.8125,0.95,760.0,40.0,6010.0,9760.0,1255.0
53758.1875,0.95,760.0,40.0,6010.0,9760.0,1305.0
53382.5625,0.95,760.0,40.0,6010.0,9760.0,1355.0
53006.9375,0.95,760.0,40.0,6010.0,9760.0,1405.0
52631.3125,0.95,760.0,40.0,6010.0,9760.0,1455.0
52255.6875,0.95,760.0,40.0,6010.0,9760.0,1505.0
51880.0625,0.95,760.0,40.0,6010.0,9760.0,1555.0
51504.4375,0.95,760.0,40.0,6010.0,9760.0,1605.0
51128.8125,0.95,760.0,40.0,6010.0,9760.0,1655.0
50753.1875,0.95,760.0,40.0,6010.0,9760.0,1705.0
50377.5625,0.95,760.0,40.0,6010.0,9760.0,1755.0
50001.9375,0.95,760.0,40.0,6010.0,9760.0,1805.0
49626.3125,0.95,760.0,40.0,6010.0,9760.0,1855.0
49250.6875,0.95,760.0,40.0,6010.0,9760.0,1905.0
48875.0625,0.95,760.0,40.0,6010.0,9760.0,1955.0
48499.4375,0.95,760.0,40.0,6010.0,9760.0,2005.0
48123.8125,0.95,760.0,40.0,6010.0,9760.0,2055.0
47748.1875,0.95,760.0,40.0,6010.0,9760.0,2105.0
47372.5625,0.95,760.0,40.0,6010.0,9760.0,2155.0
46996.9375,0.95,760.0,40.0,6010.0,9760.0,2205.0
46621.3125,0.95,760.0,40.0,6010.0,9760.0,2255.0
