turn,agent_id,age,energy,wealth,knowledge,stress,resilience,num_connections,avg_social_capital,posterity_points,last_action,crisis_state
18,14,18,31,26.0,7,0.45053574167686083,2.24,6,3.29,1.1,work_alone,None
18,12,18,44,86.0,15,0,4.5,3,5.69,5.1,rest,None
18,9,18,31,68.0,10,0.43220142345915585,3,2,5.93,2.4,work_alone,None
18,19,18,35,27.0,9,4.0,2,4,4.22,0,rest,None
18,16,18,40,67.0,12,3.022608537582297,4.5,2,6.54,4.3,rest,None
18,18,18,25,207.0,49,0,3.2,8,7.04,14.1,attempt_knowledge_share,None
18,6,18,23,96.0,23,10,4,4,7.0,7.3,rest,HighStress
18,17,18,16,84.0,21,5.670430820377954,2.3,5,5.49,8.0,seek_help,None
18,8,18,62,78.0,17,0,4,5,4.73,4.2,rest,None
18,5,18,17,109.0,29,8.536612824097178,3,3,6.68,9.5,rest,HighStress
18,15,18,23,109.0,24,4.5,2,6,5.45,6.0,attempt_knowledge_share,None
18,0,18,57,91.0,21,0,4.2,2,8.22,3.4,rest,None
19,6,19,29,96.0,23,9,4,4,7.0,7.3,rest,HighStress
19,3,19,30,35.0,6,1,2,2,2.27,0,attempt_collaboration,None
19,14,19,36,26.0,7,0.4505357416768607,2.44,6,3.12,1.2,rest,LowEnergy
19,19,19,24,31.0,9,4.427182135790869,2,4,4.22,0,work_alone,None
19,16,19,29,67.0,14,3.022608537582297,4.5,2,6.79,4.3,attempt_knowledge_share,None
19,12,19,35,92.0,15,0.01964256779175505,4.5,3,5.69,5.1,work_alone,None
19,7,19,25,117.0,33,0.5,3,3,7.35,7.6,attempt_collaboration,None
19,1,19,32,80.0,12,1.5670394351619743,2.64,1,10.0,5.4,strengthen_ties,None
19,2,19,22,55.0,22,4.812539471740464,2.3,5,5.0,4.9,work_alone,None
19,18,19,34,207.0,49,0,3.2,8,7.13,14.1,rest,None
19,0,19,49,99.0,21,0.1906679591482766,4.2,2,8.22,3.4,work_alone,None
19,10,19,30,36.0,9,1.0609732769713158,3.2,4,3.78,1.6,rest,None
19,11,19,31,89.0,19,0,4.2,3,7.32,4.4,attempt_knowledge_share,None
19,15,19,36,109.0,24,3.5,2,6,5.51,6.0,rest,None
19,17,19,11,84.0,21,8.670430820377954,2.3,5,5.79,8.0,seek_help,HighStress_Moderate
19,8,19,50,99.0,22,0,4,5,5.13,5.7,attempt_collaboration,None
19,13,19,46,91.0,18,0.3690444658688526,3.2,4,5.56,4.1,work_alone,None
19,9,19,26,68.0,10,0.43220142345915585,3,2,6.22,2.4,strengthen_ties,None
19,4,19,33,129.0,34,0,3.1,5,6.58,8.5,rest,None
19,5,19,7,109.0,29,10,3,3,6.34,9.5,seek_help,HighStress
20,16,20,40,67.0,14,2.022608537582297,4.5,2,6.79,4.3,rest,None
20,4,20,22,149.0,39,0,3.1,5,6.98,10.0,attempt_collaboration,None
20,19,20,37,31.0,9,2.4271821357908694,2,4,4.22,0,rest,None
20,1,20,24,85.0,12,1.7443304140237115,2.64,1,10.0,5.4,work_alone,None
20,9,20,41,68.0,10,0,3,2,6.22,2.4,rest,None
20,3,20,16,35.0,6,2,2,2,1.77,0,attempt_collaboration,None
20,11,20,26,89.0,23,-0.5,4.2,4,6.46,4.4,strengthen_ties,None
20,14,20,21,26.0,7,0.9505357416768607,2.44,5,3.66,1.2,attempt_collaboration,None
20,0,20,41,99.0,20,0.1906679591482766,4.2,2,8.29,5.4,attempt_knowledge_share,None
20,2,20,30,55.0,22,1.8125394717404637,2.3,5,5.0,4.9,rest,None
20,17,20,16,84.0,21,8.670430820377954,2.3,5,5.79,8.0,rest,HighStress
20,10,20,13,50.0,14,1.0609732769713158,3.2,4,4.28,3.1,attempt_collaboration,None
20,18,20,36,227.0,54,0,3.2,8,7.38,15.6,rest,None
20,15,20,28,114.0,24,3.944537136062983,2,6,5.55,6.0,work_alone,None
20,7,20,20,117.0,33,2.5,3,3,7.01,7.6,seek_help,None
20,5,20,14,109.0,29,9,3,3,6.34,9.5,rest,HighStress
20,12,20,30,92.0,15,0.01964256779175505,4.5,4,4.74,5.1,strengthen_ties,None
20,13,20,35,91.0,18,0.8690444658688525,3.2,4,5.44,4.1,attempt_knowledge_share,None
20,8,20,37,113.0,27,0,4,5,5.33,7.2,rest,None
20,6,20,42,96.0,23,8,4.14,4,7.0,7.4,rest,HighStress_Moderate
21,14,21,33,26.0,7,0,2.44,5,3.66,1.2,rest,None
21,10,21,23,50.0,14,0.060973276971315826,3.2,4,4.28,3.1,rest,LowEnergy
21,12,21,25,92.0,15,0.01964256779175505,4.5,4,4.75,5.1,strengthen_ties,None
21,0,21,31,105.0,20,0.5869713743658301,4.2,2,8.29,5.4,work_alone,None
21,7,21,29,117.0,33,1.5,3,3,7.01,7.6,rest,None
21,19,21,46,31.0,10,-0.5,2,4,4.47,0,rest,None
21,6,21,32,101.6,23,8.408310283615888,4.14,4,7.0,7.4,work_alone,HighStress_Moderate
21,18,21,24,227.0,54,0.5,3.2,8,7.32,15.6,attempt_knowledge_share,None
21,2,21,20,55.0,22,1.8125394717404637,2.3,5,5.2,5.4,attempt_knowledge_share,None
21,1,21,42,85.0,12,0.7443304140237115,2.64,1,10.0,5.4,rest,None
21,5,21,21,109.0,29,8,3,3,6.34,9.5,rest,HighStress
21,13,21,43,91.0,18,0,3.2,4,5.44,4.1,rest,None
21,16,21,56,67.0,14,0,4.5,2,6.79,4.3,rest,None
21,4,21,33,149.0,39,0,3.1,5,6.98,10.0,rest,None
21,11,21,36,89.0,23,0,4.2,4,6.46,4.4,rest,None
21,17,21,6,84.0,21,10,2.3,5,5.79,8.0,seek_help,HighStress
21,15,21,23,114.0,24,5.9445371360629835,2,6,5.46,6.0,seek_help,None
21,8,21,29,121.0,27,0.2299407849373305,4,5,5.33,7.2,work_alone,None
21,3,21,34,35.0,6,2,2.2,2,1.77,0.1,rest,LowEnergy
21,9,21,33,75.0,10,0.2531305133285367,3,2,6.22,2.4,work_alone,None
22,15,22,18,114.0,24,7.9445371360629835,2,6,5.29,6.0,seek_help,None
22,18,22,25,252.0,58,-0.5,3.2,8,7.69,16.5,rest,None
22,12,22,37,92.0,15,0,4.5,4,4.75,5.1,rest,None
22,3,22,25,43.0,6,2.4037293897097194,2.2,2,1.77,0.1,work_alone,None
22,7,22,43,117.0,33,0.5,3,3,7.01,7.6,rest,None
22,16,22,51,67.0,14,0,4.5,2,7.3,4.3,strengthen_ties,None
22,9,22,20,100.0,13,0.2531305133285367,3,2,7.22,3.3,attempt_collaboration,None
22,4,22,26,149.0,39,0,3.1,5,7.18,10.5,attempt_knowledge_share,None
22,5,22,33,109.0,32,6.5,3.14,3,6.68,9.6,rest,HighStress_Moderate
22,11,22,31,89.0,23,0,4.2,4,6.57,4.4,strengthen_ties,None
22,1,22,35,85.0,12,1.2443304140237115,2.64,1,9.5,5.4,attempt_knowledge_share,None
22,10,22,18,50.0,14,2.060973276971316,3.2,4,4.03,3.1,seek_help,None
22,0,22,23,105.0,20,0.5869713743658301,4.2,2,8.79,6.4,attempt_knowledge_share,None
22,2,22,17,76.0,27,0,2.3,5,5.6,6.9,rest,None
22,13,22,36,91.0,20,0,3.2,4,5.94,5.6,attempt_knowledge_share,None
22,17,22,1,84.0,21,10,2.3,5,5.79,8.0,seek_help,HighStress
22,6,22,20,106.5,23,8.872329650367105,4.14,4,7.0,7.4,work_alone,HighStress_Moderate
22,19,22,32,52.0,15,0,2,4,4.97,1.5,attempt_collaboration,None
22,8,22,37,121.0,27,0,4,5,5.33,7.2,rest,None
22,14,22,17,26.0,7,0.5,2.44,5,3.56,1.2,attempt_collaboration,None
23,15,23,8,114.0,24,10,2,6,5.17,6.0,seek_help,HighStress
23,4,23,34,149.0,39,0,3.1,5,7.18,10.5,rest,None
23,0,23,18,105.0,20,2.58697137436583,4.2,2,8.29,6.4,seek_help,None
23,18,23,32,252.0,58,0,3.2,8,7.82,16.5,rest,None
23,7,23,31,117.0,33,1.0,3,3,6.85,7.6,attempt_knowledge_share,None
23,13,23,19,91.0,20,0.5,3.2,4,5.81,5.6,attempt_collaboration,None
23,9,23,15,100.0,13,1.2531305133285366,3,2,7.82,3.3,seek_help,None
23,16,23,66,67.0,14,0,4.5,2,7.3,4.3,rest,None
23,17,23,11,84.0,21,9,2.3,5,5.79,8.0,rest,HighStress
23,19,23,38,52.0,15,0,2,4,5.1,1.5,rest,None
23,12,23,32,92.0,15,0,4.5,4,4.75,5.1,strengthen_ties,None
23,10,23,21,50.0,14,5.060973276971316,3.3,4,4.41,4.1,seek_help,LowEnergy
23,8,23,23,121.0,27,0.5,4,5,5.23,7.2,attempt_collaboration,None
23,6,23,33,106.5,23,7.872329650367105,4.28,4,7.0,7.5,rest,HighStress_Moderate
23,11,23,15,112.0,25,0,4.2,4,7.07,5.0,attempt_collaboration,None
23,5,23,31,132.0,34,3.5,3.14,3,7.34,10.2,rest,None
23,14,23,22,26.0,7,3.5,2.54,5,3.86,2.2,seek_help,LowEnergy
23,2,23,26,76.0,27,0,2.3,5,5.6,6.9,rest,LowEnergy
23,1,23,24,85.0,12,1.7443304140237115,2.64,1,9.0,5.4,attempt_knowledge_share,None
23,3,23,38,43.0,6,0.4037293897097194,2.2,2,1.77,0.1,rest,None
24,7,24,26,117.0,33,1.0,3,3,7.15,7.6,strengthen_ties,None
24,3,24,28,49.0,6,0.5918635805468244,2.2,2,1.77,0.1,work_alone,None
24,8,24,36,121.0,27,0,4,5,5.23,7.2,rest,None
24,9,24,25,100.0,13,1.2531305133285366,3,2,7.82,3.3,rest,LowEnergy
24,10,24,31,50.0,14,4.060973276971316,3.3,4,4.41,4.1,rest,None
24,0,24,13,105.0,20,6.58697137436583,4.2,2,7.79,6.4,seek_help,LowEnergy
24,2,24,21,89.0,29,0,2.3,5,6.0,7.5,rest,None
24,5,24,47,132.0,34,0.5,3.14,3,7.34,10.2,rest,None
24,6,24,17,106.5,23,8.372329650367105,4.28,4,6.88,7.5,attempt_collaboration,HighStress_Moderate
24,12,24,27,92.0,16,-0.5,4.5,4,5.3,5.1,strengthen_ties,None
24,14,24,17,26.0,7,4.5,2.54,5,3.97,2.2,seek_help,None
24,18,24,19,252.0,58,0.5,3.2,8,7.79,16.5,attempt_collaboration,None
24,13,24,31,91.0,20,0.5,3.4,4,5.81,5.7,rest,LowEnergy
24,19,24,30,55.0,15,0.11647654895210036,2,4,5.22,1.5,work_alone,None
24,1,24,41,85.0,12,0,2.64,1,9.0,5.4,rest,None
24,11,24,10,112.0,25,4,4.2,4,6.82,5.0,seek_help,LowEnergy
24,15,24,1,114.0,24,10,2,6,5.01,6.0,seek_help,HighStress
24,16,24,53,80.0,16,0,4.5,2,8.3,4.9,attempt_collaboration,None
24,4,24,26,149.0,39,0,3.1,5,7.41,11.0,attempt_knowledge_share,None
24,17,24,16,84.0,21,10,2.3,5,5.79,8.0,rest,HighStress
25,19,25,19,55.0,15,0.6164765489521004,2,4,5.1,1.5,attempt_knowledge_share,None
25,5,25,35,132.0,34,1.0,3.14,3,7.18,10.2,attempt_collaboration,None
25,8,25,26,128.0,27,0.09439541423139441,4,5,5.23,7.2,work_alone,None
25,18,25,29,252.0,58,0,3.2,8,7.85,16.5,rest,LowEnergy
25,9,25,33,100.0,13,0,3,2,7.82,3.3,rest,None
25,10,25,21,57.0,14,4.435988969949197,3.3,4,4.41,4.1,work_alone,None
25,14,25,28,26.0,7,5.5,2.54,5,3.97,2.2,rest,LowEnergy
25,16,25,48,80.0,16,0,4.5,2,8.76,4.9,strengthen_ties,None
25,7,25,34,117.0,33,0,3,3,7.15,7.6,rest,None
25,6,25,7,106.5,23,10,4.28,4,7.23,7.5,seek_help,HighStress
25,13,25,26,91.0,20,0.5,3.4,4,6.18,5.7,strengthen_ties,None
25,15,25,14,114.0,24,10,2,6,5.04,6.0,rest,HighStress
25,4,25,38,149.0,39,0,3.1,5,7.41,11.0,rest,None
25,12,25,36,92.0,16,0,4.5,4,5.3,5.1,rest,None
25,11,25,5,112.0,25,8,4.2,4,6.59,5.0,seek_help,LowEnergy
25,0,25,28,105.0,20,6.586971374365831,4.2,2,7.79,6.4,rest,HighStress_Moderate
25,2,25,37,89.0,29,0,2.3,5,6.0,7.5,rest,None
25,17,25,24,84.0,21,10,2.3,5,5.79,8.0,rest,HighStress
25,3,25,23,49.0,6,2.5918635805468244,2.2,2,1.27,0.1,seek_help,None
25,1,25,36,85.0,12,0,2.64,1,10.0,5.4,strengthen_ties,None
26,10,26,36,57.0,14,1.4359889699491966,3.3,4,4.41,4.1,rest,None
26,11,26,17,112.0,25,9,4.2,4,6.59,5.0,rest,HighStress
26,15,26,27,114.0,24,10,2,6,5.04,6.0,rest,HighStress
26,12,26,48,92.0,16,0,4.5,4,5.3,5.1,rest,None
26,0,26,23,105.0,20,8.586971374365831,4.2,2,7.29,6.4,seek_help,None
26,8,26,42,128.0,27,0,4,5,5.23,7.2,rest,None
26,4,26,29,155.0,39,0.3487861291992043,3.1,5,7.41,11.0,work_alone,None
26,14,26,36,26.0,7,4.5,2.54,5,3.97,2.2,rest,None
26,9,26,23,100.0,13,0.5,3,2,7.57,3.3,attempt_knowledge_share,None
26,5,26,50,132.0,34,0,3.14,3,7.18,10.2,rest,None
26,18,26,24,252.0,58,2,3.2,8,7.79,16.5,seek_help,None
26,7,26,26,124.0,33,0.2570104197673915,3,3,7.15,7.6,work_alone,None
26,3,26,18,49.0,6,4.591863580546825,2.2,2,0.77,0.1,seek_help,None
26,16,26,43,80.0,16,0,4.5,2,9.12,4.9,strengthen_ties,None
26,1,26,19,85.0,12,0.5,2.64,1,9.5,5.4,attempt_collaboration,None
26,2,26,26,92.0,29,0.03985172408327908,2.3,5,6.07,7.5,work_alone,None
26,13,26,21,91.0,20,2.5,3.4,4,5.93,5.7,seek_help,None
26,17,26,14,84.0,21,10,2.3,5,5.59,8.0,seek_help,HighStress
26,19,26,29,55.0,15,1.6164765489521002,2,4,5.1,1.5,rest,LowEnergy
26,6,26,1,106.5,23,10,4.28,4,7.23,7.5,seek_help,HighStress
27,14,27,26,26.0,7,5.0,2.54,5,3.87,2.2,attempt_collaboration,None
27,0,27,38,105.0,20,5.586971374365831,4.34,2,7.29,6.5,rest,HighStress_Moderate
27,7,27,40,124.0,33,0,3,3,7.15,7.6,rest,None
27,17,27,23,84.0,21,10,2.3,5,5.59,8.0,rest,HighStress
27,19,27,24,55.0,15,3.6164765489521002,2,4,4.85,1.5,seek_help,None
27,12,27,40,97.0,16,0.03188273932361191,4.5,4,5.3,5.1,work_alone,None
27,2,27,35,92.0,29,0,2.3,5,6.07,7.5,rest,None
27,10,27,25,64.0,14,1.4880930894460351,3.3,4,4.41,4.1,work_alone,None
27,1,27,23,85.0,12,3.5,2.74,1,10.0,6.4,seek_help,LowEnergy
27,5,27,39,132.0,34,0.5,3.14,3,7.01,10.2,attempt_collaboration,None
27,9,27,18,100.0,13,2.5,3,2,7.07,3.3,seek_help,None
27,11,27,22,112.0,25,9,4.2,4,6.59,5.0,rest,HighStress
27,18,27,35,252.0,58,0,3.2,8,7.79,16.5,rest,None
27,8,27,34,134.0,27,0.12189126120250621,4,5,5.23,7.2,work_alone,None
27,3,27,28,49.0,6,4.591863580546825,2.2,2,0.77,0.1,rest,LowEnergy
27,13,27,32,91.0,20,1.5,3.4,4,5.93,5.7,rest,None
27,6,27,10,106.5,23,10,4.28,4,7.23,7.5,rest,HighStress
27,16,27,27,80.0,16,0.5,4.5,2,8.87,4.9,attempt_collaboration,None
27,4,27,47,155.0,39,0,3.1,5,7.41,11.0,rest,None
27,15,27,27,114.0,24,9,2,6,5.12,6.0,rest,HighStress
28,0,28,55,105.0,20,2.586971374365831,4.34,2,7.29,6.5,rest,None
28,8,28,29,134.0,27,0.12189126120250621,4,5,5.38,7.2,strengthen_ties,None
28,14,28,44,26.0,7,3.0,2.54,5,3.87,2.2,rest,None
28,3,28,39,49.0,6,3.591863580546825,2.2,2,0.77,0.1,rest,None
28,2,28,27,95.0,29,0.33144006419246674,2.3,5,6.07,7.5,work_alone,None
28,5,28,31,138.0,34,0.7851034985713962,3.14,3,7.14,10.2,work_alone,None
28,15,28,40,114.0,24,7,2.14,6,5.12,6.1,rest,HighStress_Moderate
28,13,28,22,91.0,20,2.0,3.4,4,5.8,5.7,attempt_collaboration,None
28,10,28,38,64.0,18,-0.011906910553964867,3.3,4,4.46,4.1,rest,None
28,18,28,24,252.0,57,0,3.2,8,7.97,18.5,attempt_knowledge_share,None
28,7,28,35,124.0,33,0,3,3,7.36,7.6,strengthen_ties,None
28,17,28,13,84.0,21,10,2.3,5,5.79,8.0,seek_help,HighStress
28,12,28,31,104.0,16,0.2462038128904398,4.5,4,5.3,5.1,work_alone,None
28,4,28,39,160.0,39,0.45028043027642395,3.1,5,7.41,11.0,work_alone,None
28,11,28,17,112.0,25,10,4.2,4,6.34,5.0,seek_help,HighStress_Moderate
28,6,28,22,106.5,23,10,4.28,4,7.23,7.5,rest,HighStress
28,19,28,34,55.0,15,2.6164765489521002,2,4,4.85,1.5,rest,None
28,1,28,38,85.0,12,2.5,2.74,1,10.0,6.4,rest,None
28,16,28,22,80.0,16,2.5,4.5,2,8.37,4.9,seek_help,None
28,9,28,35,100.0,13,3.5,3.2,2,7.07,3.4,rest,LowEnergy
29,5,29,23,138.0,34,0.7851034985713962,3.14,3,7.47,10.7,attempt_knowledge_share,None
29,9,29,22,100.0,13,4.0,3.2,2,6.82,3.4,attempt_collaboration,None
29,6,29,31,106.5,23,9,4.36,4,7.23,7.6,rest,HighStress
29,8,29,38,134.0,27,0,4,5,5.38,7.2,rest,None
29,7,29,49,124.0,34,0,3,3,7.49,7.6,rest,None
29,2,29,35,95.0,29,0,2.3,5,6.15,7.5,rest,None
29,12,29,21,112.0,16,0.3095142697174526,4.5,4,5.3,5.1,work_alone,None
29,14,29,39,26.0,7,3.0,2.54,5,3.97,2.2,strengthen_ties,None
29,18,29,42,252.0,57,0,3.2,8,7.99,18.5,rest,None
29,0,29,45,105.0,20,3.086971374365831,4.34,2,7.04,6.5,attempt_collaboration,None
29,4,29,32,166.0,39,0.7742784723594693,3.1,5,7.41,11.0,work_alone,None
29,11,29,29,112.0,25,10,4.2,4,6.34,5.0,rest,HighStress
29,16,29,40,80.0,16,1.5,4.5,2,8.37,4.9,rest,None
29,3,29,27,52.0,6,3.918673909174056,2.2,2,0.77,0.1,work_alone,None
29,1,29,33,85.0,12,2.5,2.74,1,10.0,6.4,strengthen_ties,None
29,17,29,25,84.0,21,9,2.3,5,5.79,8.0,rest,HighStress
29,19,29,22,61.0,15,2.7679593961771376,2,4,4.85,1.5,work_alone,None
29,13,29,33,91.0,20,0,3.4,4,5.8,5.7,rest,None
29,10,29,33,64.0,18,0,3.3,4,4.63,4.1,strengthen_ties,None
29,15,29,29,117.0,24,7.274980555222812,2.14,6,5.15,6.1,work_alone,None
30,4,30,22,172.0,39,0.8400971240699309,3.1,6,6.67,11.0,work_alone,None
30,10,30,24,64.0,18,0.5,3.3,5,4.0,4.1,attempt_knowledge_share,None
30,14,30,25,26.0,7,3.5,2.54,5,3.87,2.2,attempt_collaboration,None
30,15,30,47,117.0,24,5.274980555222812,2.28,6,5.15,6.2,rest,HighStress_Moderate
30,6,30,44,106.5,23,6,4.5,4,7.23,7.7,rest,HighStress_Moderate
30,19,30,40,61.0,15,1.7679593961771376,2,5,4.28,1.5,rest,None
30,1,30,26,93.0,12,2.6849423061469544,2.74,1,10.0,6.4,work_alone,None
30,8,30,30,142.0,27,0.19522091085030902,4,5,5.38,7.2,work_alone,None
30,16,30,28,80.0,16,1.5,4.5,2,8.87,5.9,attempt_knowledge_share,None
30,5,30,35,138.0,34,0,3.14,4,6.11,10.7,rest,None
30,12,30,36,112.0,16,0,4.5,4,5.3,5.1,rest,None
30,3,30,22,52.0,6,5.918673909174056,2.2,2,0.27,0.1,seek_help,None
30,9,30,32,100.0,13,1.0,3.2,2,6.82,3.4,rest,None
30,18,30,32,252.0,57,0.5,3.2,8,7.93,18.5,attempt_collaboration,None
30,13,30,25,99.0,20,0.010341472652706851,3.4,4,5.8,5.7,work_alone,None
30,2,30,47,95.0,29,0,2.3,5,6.15,7.5,rest,None
30,11,30,22,128.0,33,6.5,4.28,4,7.09,6.9,rest,HighStress
30,7,30,42,129.0,34,0.2789659720906936,3,3,7.49,7.6,work_alone,None
30,17,30,40,84.0,21,6,2.44,5,5.79,8.1,rest,HighStress_Moderate
30,0,30,33,121.0,26,3.086971374365831,4.34,2,8.04,8.3,attempt_collaboration,None
31,1,31,39,93.0,12,1.6849423061469544,2.74,1,10.0,6.4,rest,None
31,6,31,35,114.5,23,6.345995379245056,4.5,4,7.23,7.7,work_alone,None
31,16,31,23,80.0,16,2.5,4.5,2,9.37,5.9,seek_help,None
31,19,31,53,61.0,15,0.7679593961771376,2,5,4.38,1.5,rest,None
31,15,31,36,117.0,24,5.774980555222812,2.28,6,5.13,6.2,attempt_collaboration,None
31,2,31,36,95.0,29,0.5,2.3,5,6.15,7.5,attempt_knowledge_share,None
31,14,31,20,26.0,7,4.5,2.54,5,3.97,2.2,seek_help,None
31,17,31,35,84.0,21,6,2.44,5,5.93,8.1,strengthen_ties,None
31,0,31,24,126.0,26,3.148067846773475,4.34,2,8.04,8.3,work_alone,None
31,7,31,56,129.0,34,0,3,3,7.49,7.6,rest,None
31,10,31,41,64.0,18,0,3.3,5,4.05,4.1,rest,None
31,4,31,35,172.0,39,0,3.1,6,6.67,11.0,rest,None
31,13,31,42,99.0,20,0,3.4,4,5.8,5.7,rest,None
31,8,31,25,142.0,27,0.19522091085030902,4,5,5.67,7.2,strengthen_ties,None
31,5,31,48,138.0,34,0,3.14,4,6.11,10.7,rest,None
31,11,31,30,128.0,33,5.5,4.28,4,7.09,6.9,rest,None
31,18,31,22,260.0,57,0.7782025651617483,3.2,8,7.93,18.5,work_alone,None
31,3,31,30,52.0,6,2.918673909174056,2.2,2,0.27,0.1,rest,None
31,9,31,22,100.0,13,1.5,3.2,2,6.57,3.4,attempt_collaboration,None
31,12,31,23,112.0,16,0.5,4.5,4,5.17,5.1,attempt_collaboration,None
32,1,32,28,93.0,12,1.6849423061469544,2.74,1,10.0,7.4,attempt_knowledge_share,None
32,2,32,28,100.0,29,0.8236247593672537,2.3,5,6.15,7.5,work_alone,None
32,17,32,50,84.0,21,4,2.44,5,5.93,8.1,rest,None
32,10,32,29,64.0,18,0.5,3.3,5,3.95,4.1,attempt_knowledge_share,None
32,3,32,17,52.0,6,3.418673909174056,2.2,2,0.02,0.1,attempt_collaboration,None
32,6,32,23,114.5,23,6.845995379245056,4.5,4,7.1,7.7,attempt_knowledge_share,None
32,4,32,26,179.0,39,0.2608432742463933,3.1,6,6.67,11.0,work_alone,None
32,16,32,32,80.0,16,0.5,4.5,2,9.37,5.9,rest,None
32,9,32,35,100.0,13,0,3.2,2,6.57,3.4,rest,None
32,15,32,25,117.0,26,5.774980555222812,2.28,6,5.21,6.2,attempt_knowledge_share,None
32,12,32,32,112.0,16,0,4.5,4,5.17,5.1,rest,None
32,7,32,71,129.0,34,0,3,3,7.49,7.6,rest,None
32,13,32,32,99.0,20,0.5,3.4,4,5.68,5.7,attempt_knowledge_share,None
32,11,32,19,142.0,35,5.5,4.28,4,7.59,7.5,attempt_collaboration,None
32,14,32,15,26.0,7,5.5,2.54,5,3.97,2.2,seek_help,None
32,0,32,33,126.0,26,0.14806784677347506,4.34,2,8.04,8.3,rest,None
32,18,32,17,260.0,57,2.7782025651617483,3.2,8,7.8,18.5,seek_help,None
32,5,32,21,152.0,36,0.5,3.14,4,6.48,11.3,attempt_collaboration,None
32,8,32,42,142.0,27,0,4,5,5.67,7.2,rest,None
32,19,32,44,66.0,15,1.2241680936982997,2,5,4.48,1.5,work_alone,None
33,8,33,30,149.0,27,0.23951427168167871,4,5,5.67,7.2,work_alone,None
33,16,33,23,84.0,16,0.9700341829635317,4.5,2,9.37,5.9,work_alone,None
33,10,33,37,64.0,18,0,3.3,5,3.95,4.1,rest,None
33,12,33,25,119.0,16,0.1668958766372875,4.5,4,5.17,5.1,work_alone,None
33,6,33,33,114.5,23,4.845995379245056,4.5,4,7.1,7.7,rest,None
33,9,33,27,100.0,13,0,3.2,2,7.07,3.9,attempt_knowledge_share,None
33,3,33,29,52.0,6,2.418673909174056,2.2,2,0.02,0.1,rest,LowEnergy
33,1,33,43,93.0,12,0.6849423061469544,2.74,1,10.0,7.4,rest,None
33,5,33,39,152.0,36,0,3.14,4,6.48,11.3,rest,None
33,19,33,53,66.0,15,0,2,5,4.48,1.5,rest,None
33,4,33,21,179.0,39,2.260843274246393,3.1,6,6.5,11.0,seek_help,None
33,11,33,32,142.0,40,5.0,4.42,4,7.59,7.6,rest,HighStress_Moderate
33,17,33,38,84.0,21,4.5,2.44,5,5.83,8.1,attempt_knowledge_share,None
33,15,33,39,117.0,26,2.774980555222812,2.28,6,5.28,6.2,rest,None
33,2,33,39,100.0,29,0,2.3,5,6.15,7.5,rest,None
33,7,33,66,129.0,34,0,3,3,7.9,7.6,strengthen_ties,None
33,14,33,23,26.0,7,4.5,2.54,5,3.97,2.2,rest,HighStress_Moderate
33,18,33,35,260.0,58,3.278202565161749,3.4,8,7.91,18.6,rest,LowEnergy
33,13,33,25,104.0,20,0.9186081982755209,3.4,4,5.68,5.7,work_alone,None
33,0,33,22,126.0,25,0.14806784677347506,4.34,2,8.54,10.8,attempt_knowledge_share,None
34,17,34,33,84.0,21,4.5,2.44,5,6.02,8.1,strengthen_ties,None
34,3,34,46,52.0,6,1.4186739091740561,2.2,2,0.02,0.1,rest,None
34,15,34,34,117.0,26,2.774980555222812,2.28,6,5.43,6.2,strengthen_ties,None
34,9,34,45,100.0,13,0,3.2,2,7.07,3.9,rest,None
34,13,34,40,104.0,20,0,3.4,4,5.68,5.7,rest,None
34,10,34,25,71.0,18,0.059193679855078396,3.3,5,4.0,4.1,work_alone,None
34,14,34,37,26.0,7,2.5,2.54,5,3.97,2.2,rest,None
34,4,34,37,179.0,39,0.2608432742463931,3.1,6,6.57,11.0,rest,None
34,7,34,58,137.0,34,0.06524522078223244,3,3,7.9,7.6,work_alone,None
34,6,34,24,122.5,23,4.847138526635746,4.5,4,7.1,7.7,work_alone,None
34,19,34,39,76.0,18,0,2,5,4.99,2.4,strengthen_ties,None
34,0,34,37,126.0,25,0,4.34,2,8.54,10.8,rest,None
34,12,34,38,119.0,16,0,4.5,4,5.17,5.1,rest,None
34,5,34,27,171.0,42,0,3.14,4,6.85,13.1,attempt_collaboration,None
34,8,34,25,149.0,27,0.23951427168167871,4,5,6.0,7.2,strengthen_ties,None
34,2,34,29,110.0,32,0,2.3,5,6.47,8.4,attempt_collaboration,None
34,18,34,21,260.0,58,3.778202565161749,3.4,8,7.85,18.6,attempt_collaboration,None
34,16,34,35,84.0,16,0,4.5,2,9.37,5.9,rest,None
34,1,34,52,93.0,12,0,2.74,1,10.0,7.4,rest,None
34,11,34,34,161.0,46,5.0,4.62,4,8.09,9.5,rest,LowEnergy
35,4,35,23,179.0,39,0.7608432742463931,3.1,6,6.49,11.0,attempt_collaboration,None
35,7,35,51,143.0,34,0.3319484919160644,3,3,7.9,7.6,work_alone,None
35,1,35,47,93.0,12,0,2.74,1,10.0,7.4,strengthen_ties,None
35,15,35,26,117.0,28,2.274980555222812,2.28,6,5.79,7.2,attempt_knowledge_share,None
35,3,35,64,52.0,6,0,2.2,2,0.02,0.1,rest,None
35,2,35,26,131.0,37,0,2.3,5,6.6,9.9,rest,None
35,10,35,35,71.0,18,0,3.3,5,4.0,4.1,rest,None
35,18,35,30,260.0,58,1.7782025651617488,3.4,8,7.91,18.6,rest,None
35,17,35,28,84.0,23,4.0,2.44,5,6.22,8.1,strengthen_ties,None
